67.02002, 309.326180, 46.877, -0.080, 20150409, 66002.00, 19930624, 42441.04, 183.7, 2604, 0.76
67.01992, 309.325680, 45.978, -0.087, 20150409, 66002.50, 19930624, 42440.44, 186.9, 2331, 0.60
67.01948, 309.323460, 47.172, -0.091, 20150409, 66003.00, 19930624, 42439.84, 190.0, 2780, 0.56
67.01933, 309.322690, 47.405, -0.088, 20150409, 66003.50, 19930624, 42439.25, 192.9, 2387, 0.57
67.01918, 309.321890, 48.018, -0.087, 20150409, 66004.00, 19930624, 42438.65, 195.8, 2100, 0.62
67.01914, 309.321650, 48.196, -0.087, 20150409, 66004.50, 19930624, 42438.06, 198.5, 1954, 0.64
66.97275, 309.107330, 32.601, 0.027, 20150409, 66097.00, 19930624, 42340.05, -26.1, 875, 0.09
66.97262, 309.106800, 32.602, 0.025, 20150409, 66097.50, 19930624, 42339.67, -53.9, 1006, 0.10
66.9724, 309.105930, 32.651, 0.028, 20150409, 66098.00, 19930624, 42339.28, -82.0, 1825, 0.10
66.97232, 309.105580, 32.659, 0.027, 20150409, 66098.50, 19930624, 42338.90, -110.5, 2023, 0.12
66.97216, 309.104780, 32.673, 0.027, 20150409, 66099.00, 19930624, 42338.52, -139.4, 2693, 0.12
66.97211, 309.104630, 32.678, 0.027, 20150409, 66099.50, 19930624, 42338.15, -168.5, 2907, 0.13
69.74148, 315.925950, 2463.416, -0.032, 20150409, 43379.97, 19930624, 47091.85, 83.0, 2389, 0.12
69.89428, 317.154850, 2652.391, -0.002, 20150409, 45148.26, 19930624, 47450.93, 83.5, 1861, 0.10
69.87278, 316.979510, 2625.800, -0.001, 20150409, 49409.46, 19930624, 47400.53, 58.7, 2540, 0.11
67.0222, 312.454150, 1709.211, -0.010, 20150409, 39981.50, 19930627, 43290.11, -48.8, 1488, 0.19
67.02219, 312.454150, 1709.207, -0.010, 20150409, 39982.00, 19930627, 43290.10, 17.6, 1505, 0.19
67.02213, 312.454180, 1709.209, -0.011, 20150409, 39982.50, 19930627, 43290.09, 84.0, 1518, 0.19
67.02207, 312.454770, 1709.498, -0.012, 20150409, 39983.00, 19930627, 43290.08, 150.4, 2015, 0.18
69.91398, 313.086840, 1985.239, -0.144, 20150409, 62862.50, 19930627, 45819.13, 157.9, 528, 0.16
